scorer,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000
bodyparts,head,head,head,spine 1,spine 1,spine 1,spine 2,spine 2,spine 2,spine 3,spine 3,spine 3,spine 4,spine 4,spine 4,base,base,base,tail 25,tail 25,tail 25,tail 50,tail 50,tail 50,tail 75,tail 75,tail 75,tail 100,tail 100,tail 100,lForepaw,lForepaw,lForepaw,rForepaw,rForepaw,rForepaw,lHindpaw,lHindpaw,lHindpaw,lHindfingers,lHindfingers,lHindfingers,rHindpaw,rHindpaw,rHindpaw,rHindfingers,rHindfingers,rHindfingers
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
19,459.3198547363281,75.00719451904297,1.0,483.8144226074219,79.57460021972656,0.9999998807907104,501.22308349609375,82.28840637207031,0.9999999403953552,518.0399169921875,83.86827087402344,0.9999998807907104,535.866943359375,83.78616333007812,0.999999463558197,552.9008178710938,82.57201385498047,0.9999993443489075,575.0885009765625,85.58123779296875,0.9999966621398926,594.203857421875,89.1435317993164,0.9999715685844421,613.2815551757812,94.380859375,0.9997435808181763,631.1680908203125,100.87207794189453,0.9996813535690308,503.7237854003906,73.02067565917969,0.9999943971633911,483.80682373046875,88.65491485595703,1.0,527.3582763671875,72.11360931396484,0.9999995231628418,520.8468627929688,68.64031982421875,0.9999991655349731,547.4673461914062,96.2467269897461,0.9999997019767761,548.1173706054688,102.39410400390625,0.9999996423721313
20,457.46148681640625,74.90581512451172,1.0,482.45855712890625,79.34078979492188,0.9999998211860657,500.30596923828125,81.6971435546875,0.9999999403953552,517.4258422851562,83.1891860961914,1.0,535.477783203125,83.338134765625,0.9999997615814209,552.5431518554688,82.28063201904297,0.9999995231628418,574.3198852539062,85.58123779296875,0.9999975562095642,593.4852294921875,89.1435317993164,0.9999714493751526,612.20703125,94.52027893066406,0.9996923208236694,630.0437622070312,101.40306854248047,0.9993845224380493,500.413330078125,71.25436401367188,0.9999998807907104,483.7440185546875,88.2733154296875,1.0,527.3279418945312,72.13790130615234,0.9999995827674866,520.8465576171875,68.69965362548828,0.999999463558197,546.73583984375,96.14729309082031,0.9999997615814209,548.0650024414062,102.38687133789062,0.9999996423721313
21,455.50970458984375,74.81497955322266,1.0,480.9448547363281,78.77693176269531,0.9999997615814209,498.9280700683594,81.35693359375,0.9999999403953552,516.4527587890625,82.75288391113281,1.0,535.3158569335938,83.29358673095703,0.9999998807907104,551.802734375,82.28063201904297,0.9999997019767761,572.9830932617188,85.58123779296875,0.9999982118606567,591.869873046875,89.13349914550781,0.99996018409729,610.2470092773438,94.52027893066406,0.9996371269226074,628.1241455078125,101.74034881591797,0.9989617466926575,495.6158142089844,70.10138702392578,0.9999997615814209,483.7440185546875,88.2733154296875,0.9999999403953552,527.3279418945312,72.4345474243164,0.999999463558197,520.8465576171875,68.69965362548828,0.999999463558197,546.1087646484375,96.14066314697266,0.9999997019767761,547.8912963867188,102.3294448852539,0.9999997019767761
22,454.12103271484375,74.54071044921875,1.0,479.35321044921875,77.81218719482422,0.9999993443489075,497.4597473144531,80.53207397460938,0.9999999403953552,515.1367797851562,82.01272583007812,1.0,533.99853515625,82.9789047241211,0.9999999403953552,550.541015625,82.28063201904297,0.9999998211860657,570.8946533203125,85.58123779296875,0.9999987483024597,589.3820190429688,88.74009704589844,0.9999817609786987,608.272705078125,94.52027893066406,0.9994628429412842,625.701416015625,101.74034881591797,0.99845951795578,490.7306213378906,68.34181213378906,0.9999998807907104,483.7440185546875,88.20166778564453,1.0,527.3279418945312,72.4345474243164,0.9999994039535522,520.6408081054688,69.15918731689453,0.999999463558197,545.135009765625,96.14066314697266,0.9999996423721313,547.494873046875,102.3294448852539,0.9999997019767761
23,452.96771240234375,74.10576629638672,1.0,478.5559997558594,77.3785629272461,0.9999995827674866,496.0914306640625,79.6874771118164,0.9999997615814209,513.8814697265625,81.4940185546875,0.9999999403953552,532.903564453125,82.74565124511719,0.9999999403953552,550.012939453125,82.32228088378906,0.9999998807907104,569.942138671875,85.66254425048828,0.9999983906745911,588.3729858398438,88.62574005126953,0.9999825358390808,607.8331298828125,93.31549072265625,0.9994972348213196,624.7495727539062,101.74034881591797,0.9992329478263855,487.51031494140625,67.18992614746094,0.9999998807907104,483.7440185546875,88.2733154296875,0.9999998807907104,527.1321411132812,72.4345474243164,0.9999995231628418,520.5616455078125,69.15918731689453,0.9999995231628418,544.4195556640625,96.11894226074219,0.9999995827674866,547.0469360351562,102.31050872802734,0.9999997615814209
24,452.4233703613281,74.01197052001953,1.0,477.8423156738281,76.95975494384766,0.9999996423721313,494.96728515625,78.76579284667969,0.9999991655349731,512.7252197265625,81.0763168334961,0.9999998211860657,531.7699584960938,82.52776336669922,0.9999999403953552,549.0684204101562,82.32228088378906,0.9999999403953552,568.1659545898438,85.8255386352539,0.9999972581863403,586.1224365234375,88.62574005126953,0.9999842047691345,605.5031127929688,92.5428466796875,0.9998323321342468,622.5152587890625,100.85791778564453,0.9996793866157532,485.4928894042969,66.17279052734375,0.9999998807907104,483.7440185546875,88.5263900756836,0.9999998807907104,527.003173828125,72.1959228515625,0.9999995827674866,520.5616455078125,69.15918731689453,0.9999995231628418,543.247314453125,95.74380493164062,0.9999994039535522,545.5171508789062,102.28274536132812,0.9999997615814209
25,451.6266174316406,73.53831481933594,1.0,476.7059020996094,76.80996704101562,0.9999997019767761,493.3278503417969,78.6180648803711,0.9999995231628418,511.6566162109375,80.38958740234375,0.999999463558197,529.8850708007812,82.25501251220703,0.9999998807907104,547.3930053710938,82.32228088378906,0.9999999403953552,565.9732055664062,85.8255386352539,0.999996542930603,583.7757568359375,88.62574005126953,0.9999682307243347,601.9066162109375,92.5428466796875,0.9998389482498169,619.6433715820312,100.85791778564453,0.9996518492698669,481.9890441894531,66.14253234863281,0.9999998807907104,483.55865478515625,88.65470886230469,1.0,526.8314819335938,71.50802612304688,0.9999997019767761,520.5616455078125,68.77021789550781,0.9999995231628418,542.5673828125,95.66226959228516,0.9999996423721313,544.202392578125,102.28274536132812,0.999999463558197
26,450.7629699707031,73.29934692382812,1.0,475.02044677734375,76.57282257080078,0.9999995231628418,491.8816223144531,78.60814666748047,0.9999995827674866,510.0442199707031,79.9381103515625,0.9999996423721313,528.64697265625,82.0829086303711,0.9999998211860657,546.1229858398438,82.3157730102539,0.9999999403953552,564.3419799804688,85.8255386352539,0.9999973773956299,582.6038818359375,88.92407989501953,0.999962568283081,600.2831420898438,92.5428466796875,0.9997459053993225,618.3418579101562,100.85791778564453,0.9994409680366516,478.3851013183594,66.12763214111328,0.9999993443489075,483.55291748046875,88.5263900756836,1.0,526.8148803710938,71.29106140136719,0.9999996423721313,520.575927734375,68.77021789550781,0.9999995231628418,541.4549560546875,95.66226959228516,0.9999997019767761,543.2130737304688,102.31050872802734,0.9999992847442627
27,449.7697448730469,73.03044128417969,0.9999999403953552,473.4366455078125,76.24211120605469,0.9999994039535522,490.40338134765625,78.60814666748047,0.9999995231628418,508.3119812011719,79.67762756347656,0.9999997019767761,526.9612426757812,82.02981567382812,0.9999999403953552,544.3910522460938,82.05555725097656,0.9999998211860657,562.5360107421875,85.4988021850586,0.9999958872795105,580.7728881835938,88.92407989501953,0.9999768733978271,598.6238403320312,93.31234741210938,0.999847948551178,616.56494140625,100.93436431884766,0.9992508292198181,473.0677185058594,65.24083709716797,0.999998152256012,483.25970458984375,88.58059692382812,1.0,526.2145385742188,71.1593246459961,0.9999997615814209,520.575927734375,68.77021789550781,0.9999997019767761,539.147705078125,95.66226959228516,0.9999995231628418,541.565185546875,103.50731658935547,0.9999974370002747
28,449.18310546875,73.03044128417969,0.9999998211860657,472.8695068359375,75.88914489746094,0.9999995827674866,489.42095947265625,77.62725067138672,0.9999993443489075,507.2091064453125,78.921142578125,0.9999997019767761,525.8564453125,81.74555206298828,0.9999999403953552,542.9127807617188,82.05555725097656,0.9999996423721313,561.4384155273438,85.4988021850586,0.9999964237213135,579.7711181640625,88.92407989501953,0.9999794363975525,597.3981323242188,94.11138916015625,0.9998518824577332,615.1470947265625,101.29244232177734,0.9994732141494751,471.48541259765625,64.97667694091797,0.9999986290931702,483.2320251464844,88.58059692382812,1.0,526.1964111328125,70.92053985595703,0.9999997615814209,520.575927734375,68.88841247558594,0.9999997615814209,537.2969360351562,95.87577056884766,0.9999983906745911,538.7980346679688,103.69383239746094,0.999998152256012
29,448.5091552734375,73.03044128417969,0.9999997615814209,471.89471435546875,75.80130004882812,0.9999998211860657,488.19891357421875,77.15280151367188,0.999998927116394,505.2793273925781,78.31746673583984,0.9999995231628418,523.9248046875,81.29434967041016,0.9999999403953552,540.6264038085938,82.05555725097656,0.9999997615814209,560.3369140625,85.4988021850586,0.9999956488609314,579.0729370117188,88.58061218261719,0.9999780654907227,596.6763305664062,94.11138916015625,0.9997994899749756,614.5701904296875,101.30205535888672,0.9993593692779541,470.1349792480469,64.97667694091797,0.9999995827674866,483.1809387207031,88.58059692382812,1.0,525.9810791015625,70.81245422363281,0.9999997615814209,520.552734375,69.40319061279297,0.9999997615814209,534.8020629882812,96.2735595703125,0.999996542930603,535.384765625,104.39569091796875,0.999997615814209
30,447.67169189453125,73.72572326660156,0.9999996423721313,470.9979248046875,75.59104919433594,0.9999998807907104,487.8106994628906,76.46185302734375,0.9999995231628418,503.7509765625,78.28607940673828,0.999998927116394,522.92041015625,81.24443817138672,0.9999998807907104,539.1810302734375,82.61932373046875,0.9999998211860657,560.259521484375,85.7308578491211,0.9999967217445374,578.222412109375,88.33026123046875,0.9999746084213257,595.6043701171875,94.11138916015625,0.9997920393943787,613.8702392578125,101.30205535888672,0.9995507597923279,468.97808837890625,64.97667694091797,0.9999997615814209,483.0046081542969,88.58059692382812,1.0,525.965576171875,70.77495574951172,0.9999996423721313,520.51611328125,69.42753601074219,0.9999996423721313,533.2240600585938,96.59388732910156,0.9999962449073792,532.2232055664062,104.39569091796875,0.9999985098838806
31,446.4131774902344,73.78050994873047,0.9999998211860657,469.59881591796875,75.56746673583984,0.9999998807907104,486.9141845703125,75.99922943115234,0.9999997019767761,502.660888671875,77.9701919555664,0.999999463558197,521.718505859375,81.19186401367188,0.9999998211860657,537.2567138671875,82.61932373046875,0.9999998211860657,559.2879028320312,85.84193420410156,0.9999985098838806,577.3079223632812,88.20822143554688,0.9999761581420898,595.0069580078125,94.02530670166016,0.9997968673706055,613.3739013671875,101.30205535888672,0.9994439482688904,466.71044921875,65.5330581665039,0.9999998211860657,482.8459167480469,88.62875366210938,0.9999999403953552,525.1867065429688,70.35282135009766,0.9999996423721313,520.297607421875,69.42753601074219,0.9999995827674866,531.3757934570312,96.65657043457031,0.9999952912330627,528.6666870117188,104.39569091796875,0.9999954104423523
32,445.02447509765625,74.5018081665039,0.9999999403953552,468.2458801269531,75.34445190429688,0.9999998807907104,485.8836975097656,75.5327377319336,0.9999998211860657,501.93218994140625,77.67443084716797,0.9999997615814209,520.4536743164062,79.86113739013672,0.9999998211860657,536.2069091796875,82.6201171875,1.0,557.4811401367188,86.03771209716797,0.9999989867210388,576.0390014648438,87.87230682373047,0.9999808669090271,593.061767578125,93.12928771972656,0.9998068809509277,611.419921875,100.58375549316406,0.9995656609535217,465.79180908203125,66.14053344726562,0.9999998807907104,482.52099609375,88.62875366210938,0.9999999403953552,524.1738891601562,70.32762145996094,0.9999995827674866,520.1295166015625,69.42753601074219,0.9999991655349731,528.0279541015625,97.0303726196289,0.999972403049469,524.514892578125,102.20221710205078,0.9999826550483704
33,443.4720764160156,74.73194885253906,0.9999999403953552,466.98895263671875,75.13601684570312,0.9999998211860657,484.81988525390625,74.50618743896484,0.9999997019767761,501.1852722167969,77.09894561767578,0.9999997615814209,519.2804565429688,79.67208862304688,0.9999998807907104,534.735107421875,82.62217712402344,1.0,556.06787109375,86.06961059570312,0.9999991655349731,574.3978881835938,87.61875915527344,0.9999935626983643,590.7444458007812,92.05874633789062,0.9997565150260925,609.5383911132812,99.45562744140625,0.999448299407959,464.2049560546875,67.19274139404297,0.9999996423721313,482.1076354980469,88.62875366210938,0.9999998807907104,523.9573364257812,70.28275299072266,0.999999463558197,520.06640625,69.03649139404297,0.9999988079071045,525.2559814453125,97.35411071777344,0.9999943375587463,520.0993041992188,102.05522155761719,0.9999802708625793
34,442.2593078613281,75.0741958618164,0.9999998807907104,466.1279602050781,74.79345703125,0.9999996423721313,483.86968994140625,74.00566864013672,0.9999997019767761,500.125,76.78903198242188,0.9999997019767761,518.1223754882812,79.5400390625,0.9999998807907104,533.4989013671875,82.62217712402344,1.0,555.3170776367188,86.11881256103516,0.9999992251396179,573.7296142578125,87.61875915527344,0.999995231628418,590.7122192382812,90.88217163085938,0.9998345971107483,608.2813720703125,98.28775787353516,0.9997650980949402,462.6851806640625,67.52913665771484,0.9999997019767761,481.7952880859375,88.57898712158203,0.9999998807907104,523.8951416015625,70.26139831542969,0.9999995827674866,519.6287841796875,68.9495849609375,0.9999992251396179,523.0581665039062,98.02666473388672,0.9999983906745911,517.0020141601562,102.05522155761719,0.9999975562095642
35,441.2200012207031,75.7437973022461,0.9999998807907104,464.6481018066406,74.79345703125,0.9999990463256836,482.5427551269531,73.73505401611328,0.9999995231628418,498.93292236328125,76.71366119384766,0.9999996423721313,516.7861938476562,79.48175811767578,0.9999998807907104,532.0174560546875,82.84029388427734,1.0,553.6976928710938,86.46410369873047,0.9999979734420776,572.1786499023438,87.61875915527344,0.9999958872795105,588.9912109375,90.31338500976562,0.9999051690101624,606.5682983398438,97.64906311035156,0.9998756051063538,461.0589294433594,67.7354507446289,0.9999998807907104,481.6785888671875,88.57898712158203,0.9999998211860657,523.2025756835938,70.15858459472656,0.999999463558197,519.58251953125,68.7458267211914,0.9999995231628418,520.6561889648438,98.65705871582031,0.9999982714653015,513.123046875,102.05522155761719,0.9999982118606567
36,439.62744140625,75.78685760498047,1.0,462.7742004394531,74.79345703125,0.9999988079071045,481.16729736328125,73.73505401611328,0.9999990463256836,497.5882873535156,76.51980590820312,0.9999995231628418,515.3984985351562,79.47062683105469,0.9999998211860657,530.423095703125,82.89055633544922,1.0,553.236328125,87.0669174194336,0.9999971389770508,570.9192504882812,87.71794891357422,0.9999970197677612,587.2554931640625,89.75749206542969,0.9999089241027832,605.4549560546875,97.26436614990234,0.9998468160629272,460.9072265625,67.89697265625,1.0,481.67083740234375,88.57898712158203,0.9999997019767761,522.4314575195312,70.14791870117188,0.9999992847442627,519.0326538085938,68.7458267211914,0.9999995231628418,516.84521484375,98.69733428955078,0.9999994039535522,508.6654357910156,102.05522155761719,0.9999944567680359
37,438.3901672363281,75.78685760498047,1.0,461.43646240234375,74.91939544677734,0.9999991655349731,479.35601806640625,73.73505401611328,0.9999971985816956,495.7185974121094,76.1827621459961,0.9999988675117493,513.808837890625,79.47062683105469,0.9999995231628418,529.1866455078125,82.89055633544922,1.0,552.1635131835938,87.51554870605469,0.9999984502792358,569.6138305664062,87.89684295654297,0.9999951124191284,585.8528442382812,89.44066619873047,0.9998363256454468,604.2063598632812,97.26436614990234,0.9996228218078613,460.823974609375,68.00498962402344,0.9999999403953552,481.6326599121094,88.92391967773438,0.9999996423721313,521.94677734375,70.11736297607422,0.9999994039535522,518.74365234375,68.49786376953125,0.9999995231628418,512.7307739257812,98.69733428955078,0.9999977946281433,504.7725830078125,102.05522155761719,0.9999869465827942
38,437.4761962890625,75.78685760498047,1.0,460.4212951660156,75.10386657714844,0.9999991655349731,477.3913879394531,74.23470306396484,0.9999986886978149,495.617431640625,76.00749206542969,0.9999982714653015,510.68548583984375,77.93577575683594,0.9999991655349731,527.47509765625,82.89055633544922,0.9999999403953552,550.4111328125,87.62236022949219,0.9999990463256836,567.658203125,88.16039276123047,0.9999849796295166,584.0936279296875,89.44066619873047,0.9996911287307739,602.465087890625,97.26436614990234,0.9991639852523804,460.2374572753906,68.00498962402344,1.0,481.2691345214844,89.05973815917969,0.9999994039535522,521.3704223632812,70.05843353271484,0.9999992847442627,518.6651611328125,68.29895782470703,0.9999993443489075,508.9966125488281,98.69733428955078,0.9999986886978149,500.3545837402344,102.05046081542969,0.9999942779541016
39,435.8798522949219,75.78685760498047,1.0,458.9685974121094,75.59770965576172,0.9999991059303284,475.3368835449219,75.00342559814453,0.9999991655349731,493.9896545410156,75.76969146728516,0.9999986290931702,508.91064453125,77.73759460449219,0.9999996423721313,526.3108520507812,82.05097961425781,0.9999997615814209,548.7589721679688,87.7736587524414,0.9999991059303284,566.7021484375,88.4443359375,0.9999727606773376,583.7194213867188,89.44066619873047,0.9997141361236572,600.3466186523438,97.32784271240234,0.9978005290031433,460.0259094238281,68.05015563964844,0.9999999403953552,480.67791748046875,89.06217193603516,0.9999988675117493,521.3704223632812,70.05843353271484,0.9999991059303284,518.6651611328125,68.28182983398438,0.9999992251396179,504.453125,98.18115997314453,0.9999960064888,495.00732421875,101.4314193725586,0.9999920129776001
40,434.09381103515625,75.93582153320312,0.9999999403953552,457.9551086425781,75.99071502685547,0.9999989867210388,473.88250732421875,75.6209716796875,0.9999991655349731,492.9586486816406,75.27059936523438,0.9999990463256836,508.0153503417969,77.50423431396484,0.9999997019767761,524.8032836914062,81.86797332763672,0.9999997615814209,547.5621948242188,87.98313903808594,0.9999989867210388,565.342529296875,88.5721206665039,0.9999879598617554,582.3389892578125,89.84825897216797,0.9998114109039307,598.8059692382812,97.78337860107422,0.997403085231781,459.4150695800781,68.05070495605469,0.9999998807907104,479.86175537109375,89.5853042602539,0.9999977946281433,521.187744140625,70.11736297607422,0.999998927116394,518.6651611328125,67.85025787353516,0.9999989867210388,501.04180908203125,97.36477661132812,0.9999978542327881,490.85711669921875,101.02640533447266,0.9999876618385315
41,432.994873046875,76.10621643066406,0.9999999403953552,457.06024169921875,76.30999755859375,0.999999463558197,473.0359802246094,76.03824615478516,0.9999994039535522,491.9240417480469,75.27059936523438,0.9999992251396179,507.5187683105469,77.50423431396484,0.9999997019767761,524.0132446289062,81.81956481933594,0.9999997019767761,546.8937377929688,88.02596282958984,0.9999985098838806,564.508056640625,89.03800964355469,0.9999895691871643,581.677978515625,90.77288055419922,0.9998052716255188,598.0828247070312,98.9657974243164,0.9973026514053345,459.0192565917969,68.13208770751953,0.9999998211860657,479.4992980957031,90.3078842163086,0.9999983906745911,521.1109008789062,70.792724609375,0.9999991059303284,519.4974365234375,67.8496322631836,0.9999992251396179,497.2322998046875,96.12649536132812,0.999976396560669,487.4974670410156,100.05241394042969,0.999958872795105
42,431.9468078613281,76.40087890625,0.9999997615814209,456.41021728515625,76.5477294921875,0.9999995827674866,472.43682861328125,76.08573913574219,0.9999989867210388,490.5233459472656,75.27059936523438,0.9999991059303284,506.93426513671875,77.6773681640625,0.999999463558197,522.8438720703125,81.81956481933594,0.9999996423721313,545.5294799804688,88.02596282958984,0.999998152256012,562.957763671875,89.25121307373047,0.9999909996986389,580.917236328125,91.69528198242188,0.9998118877410889,596.7692260742188,99.46881866455078,0.99468594789505,458.96661376953125,68.40677642822266,0.9999998211860657,477.76611328125,90.50333404541016,0.9999988079071045,521.1109008789062,71.43070220947266,0.9999991059303284,520.0921020507812,67.84819793701172,0.9999989867210388,494.4882507324219,96.04157257080078,0.9999396800994873,485.33489990234375,99.84701538085938,0.9999383687973022
43,430.6084899902344,77.14715576171875,0.9999997615814209,455.1371765136719,76.63398742675781,0.9999997615814209,471.30029296875,76.51446533203125,0.9999989867210388,488.72662353515625,75.2225570678711,0.9999989867210388,505.647705078125,77.73759460449219,0.9999990463256836,521.6537475585938,81.81956481933594,0.9999994039535522,545.1489868164062,88.02596282958984,0.9999973773956299,562.952880859375,89.55751037597656,0.9999895691871643,580.3087768554688,92.28553771972656,0.9997049570083618,596.5018920898438,100.43380737304688,0.989345371723175,458.9269714355469,68.40677642822266,0.9999998211860657,474.3436584472656,91.4960708618164,0.9999971985816956,520.4689331054688,71.53804016113281,0.999999463558197,520.561767578125,67.84819793701172,0.9999993443489075,492.5170593261719,95.86982727050781,0.9999467134475708,483.2980651855469,98.95658111572266,0.9999343752861023
44,429.52691650390625,77.34510040283203,0.9999998807907104,453.3955078125,77.26444244384766,0.9999997615814209,469.0822448730469,76.9765625,0.9999997615814209,486.3832092285156,75.2225570678711,0.9999998211860657,503.8763427734375,77.69025421142578,0.9999992847442627,520.3908081054688,82.36075592041016,0.9999993443489075,543.6107788085938,87.66517639160156,0.9999967813491821,562.0411376953125,89.61763763427734,0.9999907612800598,580.0087280273438,93.05641174316406,0.9996355175971985,596.2237548828125,100.77406311035156,0.9873414039611816,458.6931457519531,68.40677642822266,0.9999997019767761,470.4637145996094,92.48985290527344,0.9999985098838806,520.11376953125,71.53804016113281,0.9999996423721313,520.929443359375,67.8496322631836,0.9999992251396179,491.232666015625,95.7320556640625,0.9998220205307007,482.4289855957031,98.50505065917969,0.9998153448104858
45,428.50152587890625,77.61505126953125,0.9999999403953552,451.6761474609375,77.46017456054688,0.9999998211860657,467.4468078613281,76.99346160888672,0.9999998807907104,484.84185791015625,75.34249877929688,0.9999998807907104,502.4249572753906,77.69025421142578,0.9999995827674866,520.1207885742188,83.19505310058594,0.9999995827674866,541.9642333984375,87.66517639160156,0.999998152256012,560.887451171875,89.68983459472656,0.9999891519546509,579.0393676757812,93.437744140625,0.9995340704917908,596.2237548828125,101.25749206542969,0.9919123649597168,458.5394592285156,68.40677642822266,0.9999995827674866,466.4483337402344,92.52496337890625,0.999991238117218,519.3462524414062,71.53804016113281,0.9999997019767761,520.9832763671875,67.97381591796875,0.9999992847442627,490.8101806640625,95.37572479248047,0.9998468160629272,480.4313049316406,97.77175903320312,0.9998739361763
46,427.2103271484375,77.61505126953125,0.9999999403953552,449.0010986328125,77.64391326904297,0.9999996423721313,465.2178955078125,77.43798828125,0.9999997615814209,483.0711975097656,75.39894104003906,0.9999998211860657,500.3306884765625,77.69025421142578,0.9999998211860657,518.382080078125,83.19505310058594,0.9999997615814209,540.2172241210938,87.66517639160156,0.9999986290931702,560.7948608398438,90.48941802978516,0.9999864101409912,577.9302978515625,94.18574523925781,0.9994887113571167,595.767333984375,101.87529754638672,0.9962610602378845,458.0395812988281,68.40677642822266,0.999998152256012,457.701904296875,92.87136840820312,0.9999896883964539,518.4142456054688,70.855224609375,0.9999997019767761,520.9832763671875,68.23981475830078,0.9999985098838806,489.6656799316406,93.76911926269531,0.9998050928115845,480.40570068359375,96.21722412109375,0.9999149441719055
47,425.50439453125,77.77970886230469,0.9999998807907104,447.6216735839844,77.737060546875,0.9999997019767761,463.75830078125,78.08320617675781,0.9999995231628418,481.48138427734375,75.39894104003906,0.9999997019767761,498.82080078125,77.64334106445312,0.9999998211860657,517.3004760742188,83.19505310058594,0.9999998807907104,538.7877807617188,87.9327621459961,0.9999982118606567,559.220703125,91.45511627197266,0.9999912977218628,577.0933837890625,94.77164459228516,0.9993265271186829,595.3074951171875,102.20758819580078,0.997104823589325,457.1438293457031,68.5708999633789,0.9999985694885254,452.30975341796875,92.88177490234375,0.999999463558197,517.4329833984375,70.855224609375,0.9999997615814209,520.9832763671875,68.5165023803711,0.9999988675117493,489.6656799316406,93.76911926269531,0.9998316764831543,480.42132568359375,96.1817855834961,0.9999053478240967
48,424.7462463378906,78.13944244384766,0.9999998807907104,445.81658935546875,77.737060546875,0.9999997019767761,461.13006591796875,78.28591918945312,0.9999997019767761,479.7600402832031,75.5513916015625,0.9999993443489075,497.2469177246094,77.49252319335938,0.9999998211860657,516.019287109375,82.90280151367188,0.9999998807907104,536.8705444335938,88.45463562011719,0.9999971389770508,557.5548706054688,92.65258026123047,0.999993622303009,576.1323852539062,95.47366333007812,0.9990196824073792,595.2235717773438,102.85404968261719,0.9962922930717468,456.79034423828125,68.76438903808594,0.999997615814209,448.94732666015625,93.12106323242188,0.999998152256012,516.0952758789062,70.66189575195312,0.9999995827674866,520.3832397460938,68.87437438964844,0.9999990463256836,489.06427001953125,95.25345611572266,0.9998345971107483,480.4313049316406,96.1817855834961,0.9998888969421387
